"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000214021|TTLL3",2919.5133581459,-0.062893472659613,0.064493983849368,0.249090736843944,0.367709348457631
"ENSG00000178878|APOLD1",1127.6162282046,0.376828503062495,0.187456105121443,0.0023326860341994,0.0079639465069935
"ENSG00000171604|CXXC5",2961.99391232597,-0.146583339219328,0.0814243189314861,0.0225884460408163,0.0533046419834414
"ENSG00000171860|C3AR1",337.423172034178,1.46056112944049,0.169871695870057,1.36029473299292e-18,1.07481583835584e-16
"ENSG00000206199|ANKUB1",2.3783545933969,0.134459561818367,0.228036563086638,0.19738675308596,0.307756356904222
"ENSG00000137770|CTDSPL2",584.32037404986,0.0750838212189431,0.0446422845768732,0.067079058448805,0.130369844459292
"ENSG00000164764|SBSPON",1598.06144426703,-0.0777743005109622,0.0888724622708994,0.244313699667721,0.362388028297436
"ENSG00000197406|DIO3",55.8259002546934,1.22079225821223,0.211664486371001,1.02020353399721e-09,1.65983252714966e-08
"ENSG00000135480|KRT7",778.363942561035,0.144905073231863,0.14151436991762,0.0979192972388564,0.176541288995053
"ENSG00000092068|SLC7A8",1008.086858571,0.0374341309115311,0.0771622992383448,0.541257254137308,0.661048923400524
"ENSG00000188517|COL25A1",59.3693181453262,-0.218361134426098,0.129373566969796,0.0135503790019925,0.0349265181414728
"ENSG00000284373|TAF11L2",0.0660730373445477,-0.00541368959634245,0.389679569401149,0.944384561742081,NA
"ENSG00000150768|DLAT",588.291351542626,0.00160425090119595,0.0413133489195701,0.966773403173554,0.978603283961511
"ENSG00000155508|CNOT8",1417.77106135762,0.119636721972253,0.0648703828738911,0.0289870737263519,0.0655146535477578
"ENSG00000125971|DYNLRB1",4336.93952245514,-0.00455684288667233,0.0660602087376341,0.934559730088284,0.957547388739638
"ENSG00000188706|ZDHHC9",1160.6482229535,0.254223735349831,0.122728270578402,0.00391910769124828,0.01240428911798
"ENSG00000137561|TTPA",4.71085275844724,-0.0353159896070494,0.142961317684811,0.662534026378562,0.762199630764577
"ENSG00000122133|PAEP",0.814532783472187,0.668738287779007,0.799142971880435,0.0051366658880061,0.0155059196413684
"ENSG00000102934|PLLP",144.737266014823,0.24411813852079,0.12532190659913,0.00583336528269262,0.0172543052343535
"ENSG00000168994|PXDC1",8085.77533403978,-0.461684514455054,0.0725227988159424,1.43568230440537e-11,3.28102752316766e-10
"ENSG00000123297|TSFM",374.462360171458,0.0261120346605649,0.0395993203283421,0.481639147327192,0.607174771117202
"ENSG00000137267|TUBB2A",954.366260125839,-0.13478726779553,0.0800729702735783,0.0335573829174057,0.0737902267571058
"ENSG00000183807|FAM162B",37.3499063195413,0.213027959079917,0.170742001507249,0.0360211247303407,0.0782894064078701
"ENSG00000221954|OR4C12",0.0845895045245624,-0.000797226185078888,0.339802221918431,0.993211436068267,NA
"ENSG00000198815|FOXJ3",1517.73588372142,0.00205534341803015,0.0434357684057899,0.959220452407449,0.973710027621527
"ENSG00000182687|GALR2",2.26043490071002,0.842981539299053,0.616642735547902,0.0032760401461112,0.0106344560380397
"ENSG00000122584|NXPH1",0.134063107210276,-0.0144691867479014,0.315926722298386,0.881281464667672,NA
"ENSG00000179532|DNHD1",974.530650387508,-0.0532449870977352,0.0658178368024318,0.336049089238454,0.463352762530836
"ENSG00000114745|GORASP1",1655.10066425995,-0.0112801314420208,0.029605507927746,0.692768049717315,0.78573248463608
"ENSG00000196422|PPP1R26",625.784718520858,-0.343323145479514,0.0863253235625597,3.96599436360788e-06,2.99532021803562e-05
"ENSG00000189157|FAM47E",54.803482041651,-0.0259162220589413,0.0756788697667384,0.668570835969286,0.766735524422957
"ENSG00000134775|FHOD3",1173.31203574148,-0.225085722557403,0.0811597591596949,0.000644994172196007,0.00264543699117636
"ENSG00000125730|C3",29460.5935555366,0.758763658946193,0.179774149391474,8.938703446157e-07,7.82025594445315e-06
"ENSG00000159899|NPR2",1909.58834707382,-0.322893921009485,0.046879771159285,3.58164080336163e-13,1.0787779650467e-11
"ENSG00000184900|SUMO3",2161.39953539702,0.270378919204139,0.0550033966845739,6.00779759762514e-08,6.72964994724444e-07
"ENSG00000161513|FDXR",233.500307251025,-0.0849124195758501,0.0638012673739361,0.11675089134766,0.203356139338253
"ENSG00000204449|TRIM49C",0.181437118815053,-0.0228805382118731,0.386241517620152,0.777739900500848,NA
"ENSG00000268235|TCP11X1",0.241280861964481,-0.00532479268486708,0.349624139760039,0.953763388509863,NA
"ENSG00000172123|SLFN12",121.694580698162,0.0862637317727054,0.0612431069586349,0.100731894344108,0.180467308423302
"ENSG00000105971|CAV2",3835.67562350136,-0.186811625918122,0.0510241764779433,4.38823339008524e-05,0.000249341091045798
"ENSG00000100577|GSTZ1",252.834442678895,0.0720124368219617,0.0629002811169207,0.179123646904165,0.28500619996852
"ENSG00000152936|LMNTD1",12.5484602256974,0.224415848299292,0.201537609403752,0.0425932539332723,0.0897826455681611
"ENSG00000168566|SNRNP48",427.765942364591,0.00364631757923191,0.0420614531951381,0.925719878604038,0.951886422945814
"ENSG00000256060|TRAPPC2B",138.489193957948,-0.0194716103137331,0.0591887947157058,0.704660220865643,0.795117064614828
"ENSG00000142039|CCDC97",837.292780831943,0.0921893058151507,0.0381026041104075,0.00988900011550603,0.0268233038847316
"ENSG00000185915|KLHL34",2.69230130455182,-0.733431193322704,0.275956376593331,0.000193711715568491,0.000922985513336076
"ENSG00000142494|SLC47A1",445.042721071646,-0.155363119692875,0.0803917345387114,0.0150055940595044,0.0380076107204345
"ENSG00000105366|SIGLEC8",28.2498221924781,1.65858707361516,0.253053589207556,5.6729048030859e-12,1.3999521376803e-10
"ENSG00000204394|VARS",1176.67642006461,0.0590062408809544,0.0535941135048994,0.215072837051197,0.328829763131052
"ENSG00000211455|STK38L",3934.5380927741,-0.436263090488778,0.112354597095553,5.13542748041787e-06,3.76952677852955e-05
"ENSG00000124731|TREM1",306.718550394025,2.22783297285237,0.247857852417185,4.0347766897745e-21,5.22740921131078e-19
"ENSG00000102580|DNAJC3",2038.8697129025,-0.0229453812076004,0.0471402168348979,0.593827052839053,0.706879656196738
"ENSG00000175315|CST6",441.374345709006,-0.483176012437546,0.145867947621401,3.67426726132412e-05,0.000213877070183452
"ENSG00000005801|ZNF195",219.004315083506,0.267876472342526,0.0661838004635764,3.71868628458223e-06,2.82915597298527e-05
"ENSG00000151503|NCAPD3",322.111333464876,-0.0156013377496383,0.0504033643827007,0.731289321697641,0.815062170176004
"ENSG00000112357|PEX7",150.663025878839,-0.0188189824186672,0.0506087636928796,0.679662826449244,0.775826574373911
"ENSG00000173406|DAB1",36.8012314587702,1.03426727671344,0.255314032482155,2.64146339105521e-06,2.08617592785266e-05
"ENSG00000187912|CLEC17A",4.97135339461568,1.35063932034526,0.453228837494551,6.32502977362624e-05,0.000345679356734784
"ENSG00000137509|PRCP",2465.07903946325,0.391615548512537,0.0860770028624016,3.1574482110321e-07,3.02524401731298e-06
"ENSG00000180957|PITPNB",3431.61219126972,-0.0518884127352625,0.0573343212377281,0.300618601613771,0.425064200178919
"ENSG00000163820|FYCO1",5215.33026291753,-0.328238495043212,0.0772332744158153,1.25096535439668e-06,1.05869402230881e-05
"ENSG00000188626|GOLGA8M",51.4507236066857,-0.108324126458652,0.094051517024489,0.11918158902061,0.206711250963987
"ENSG00000196187|TMEM63A",2223.66258240682,-0.0673837980215708,0.0690014479630419,0.238369579952104,0.35587160866616
"ENSG00000156030|ELMSAN1",1921.32949466057,-0.0249769778702434,0.0635564075328634,0.643962707481784,0.748359247185664
"ENSG00000277556|OR13C5",0.399795416649831,-0.0426975444028209,0.235573288504686,0.653644121765906,0.755474544146623
"ENSG00000064886|CHI3L2",409.649491336432,1.69215875072769,0.279964229281631,1.31388565082542e-10,2.57802507433673e-09
"ENSG00000182652|AL512310.1",0.111857648449785,0.00681101649952411,0.326483925516586,0.943239641049174,NA
"ENSG00000172687|ZNF738",118.243529858053,-0.0730623510016595,0.0513462518642614,0.112050605771258,0.196470462104644
"ENSG00000165060|FXN",185.59406352683,0.185698374702369,0.0633986498471315,0.000620905820931038,0.00255855017885989
"ENSG00000150244|TRIM48",0.0618152568047383,-0.00686254311301589,0.421241017863146,0.899397263903978,NA
"ENSG00000167978|SRRM2",24628.9777036408,-0.00498325927239082,0.0673007104658448,0.929334033275782,0.954063253960951
"ENSG00000155966|AFF2",39.6486183826457,0.0435244108618578,0.115274715346011,0.56123187163039,0.678903307574315
"ENSG00000197766|CFD",4694.65711893909,0.0868796268458919,0.130967334227354,0.282893653400553,0.405477546495809
"ENSG00000165182|CXorf58",0.378529928352738,-0.00952342724179592,0.308207086745455,0.921890197007786,0.94936909826284
"ENSG00000278198|AC011043.2",7.13521490619848,-0.0542718708304225,0.10685859217722,0.455924395476895,0.582213933055725
"ENSG00000162739|SLAMF6",26.529544367302,1.81031208015756,0.213883633380472,2.03017546233601e-18,1.56208260464457e-16
"ENSG00000148377|IDI2",0.30767248691423,-0.148655688854574,0.290568736523561,0.195913142872195,NA
"ENSG00000165501|LRR1",95.2486986115684,0.273934815880587,0.0879120851926988,0.000137629859366677,0.000685232586052799
"ENSG00000196263|ZNF471",508.542241828769,-0.176875546682504,0.0651827140791714,0.00138336353861124,0.00509345181344454
"ENSG00000123989|CHPF",4743.4987106012,-0.200927269605863,0.0619424062471177,0.000173000151804916,0.00083582744030782
"ENSG00000260238|PMF1-BGLAP",387.498060411254,0.073382257780973,0.0638152514779174,0.175394452852069,0.280338376202236
"ENSG00000077264|PAK3",388.342861675901,-0.291728884294326,0.089403161835111,7.39845831738891e-05,0.000394913164351386
"ENSG00000089159|PXN",5094.47468605067,-0.0557486159840949,0.0641347590731572,0.305125402468836,0.429967177823167
"ENSG00000181915|ADO",369.837295562555,-0.0379293295066514,0.0473837713809495,0.379767478690781,0.508472870405133
"ENSG00000131386|GALNT15",2195.16214514994,0.0914808880997438,0.142090790944628,0.275750108130041,0.397733865852269
"ENSG00000080644|CHRNA3",1.39472327933314,0.371105024712445,0.515478980472245,0.0381659532312886,0.0820703070460466
"ENSG00000280969|RPS4Y2",11.6657232860843,0.0873787133939833,0.122977065666457,0.267336357090763,0.387820402761341
"ENSG00000108064|TFAM",350.368346572058,0.0927260908941797,0.0476285303380082,0.0318686206486481,0.0708996333117651
"ENSG00000084734|GCKR",42.5492451864391,0.681069119607944,0.18959706245223,1.03157341971391e-05,6.96144146126352e-05
"ENSG00000107829|FBXW4",2921.73442321966,-0.1269260531987,0.0579874986736391,0.0118060834630913,0.0310853542468124
"ENSG00000186812|ZNF397",1087.5569082037,-0.00261777548263982,0.036104804326676,0.939012739556003,0.960101618592605
"ENSG00000005100|DHX33",518.357337016541,0.0780540967726579,0.049596141742536,0.0808074447601405,0.15119753389335
"ENSG00000114948|ADAM23",256.332272362074,-0.0989262185245042,0.0876142526031995,0.137266418122059,0.230873834222096
"ENSG00000197021|CXorf40B",672.882442205109,0.00659653265096689,0.0484236109301821,0.88080916342712,0.920131467337752
"ENSG00000115935|WIPF1",2904.57250936947,0.0505791526195418,0.0411168959399323,0.186596595243497,0.294397565203296
"ENSG00000180592|SKIDA1",39.1591654866042,-0.268679473902274,0.0913462054876114,0.000259246924911425,0.00119423027893838
"ENSG00000120899|PTK2B",771.292355349509,0.688960131920051,0.0869509041543829,9.35460440772158e-17,5.11888601441162e-15
"ENSG00000163749|CCDC158",30.772993806665,-0.0657543403448138,0.088392648716868,0.322297862141241,0.44903046816863
"ENSG00000105819|PMPCB",2046.32098997284,-0.0741997288654991,0.0354490906808449,0.0270642619928133,0.0618431197397705
"ENSG00000165905|LARGE2",2.70505208280923,2.28435436252509,0.534406642166305,6.93649918915318e-08,7.6531694247263e-07
"ENSG00000171456|ASXL1",3727.8744020447,0.0195422763763929,0.053772775701934,0.682632355313332,0.778157605008793
"ENSG00000166961|AP004243.1",0.0983197058377181,0.0117514142534486,0.399349874417013,0.871243035899113,NA
"ENSG00000108506|INTS2",200.947183212233,-0.0562281041902379,0.0549724080478273,0.246758555742011,0.365245778912486
"ENSG00000075388|FGF4",0.093987052636761,0.0279261869976148,0.408739132309905,0.686025763007801,NA
"ENSG00000255012|OR5M1",0.0370807837703584,-0.00089425695522553,0.420970389895893,0.986850503773046,NA
"ENSG00000128789|PSMG2",1471.08536201586,0.102098669202589,0.0654176911453959,0.0638912534324634,0.12519616164146
"ENSG00000205029|OR5D16",0.0486632140430518,0.0039323472154901,0.403388527029276,0.954749757567354,NA
"ENSG00000126756|UXT",1547.65216383579,0.244518819915381,0.0957589758183053,0.00107337019080467,0.00411071218838523
"ENSG00000198626|RYR2",1754.17977116703,-0.531142950574731,0.129401545775614,1.74707014470994e-06,1.43646178020481e-05
"ENSG00000188404|SELL",121.813695411052,1.03991359399162,0.153139490593807,1.21869606055955e-12,3.37632462060681e-11
"ENSG00000188372|ZP3",264.21414810271,0.0528605817367016,0.0772569018337344,0.389137579660105,0.517944230799064
"ENSG00000141338|ABCA8",1568.04834697977,0.0396965062798742,0.105539428993669,0.58163502520611,0.696412689870322
"ENSG00000174373|RALGAPA1",701.122288688245,-0.0998977363299988,0.0379629783552541,0.00501497915303423,0.0152167957080184
"ENSG00000159256|MORC3",1040.54006398906,-0.0561946441649371,0.0564760455090398,0.256783172364968,0.376290710002556
"ENSG00000131050|BPIFA2",0.389620071440822,0.0872274473059487,0.404968722756589,0.351827264944017,0.479702577444369
"ENSG00000127318|IL22",0.015766898691404,-0.00171400310784564,0.420982895822848,0.974800191991389,NA
"ENSG00000152348|ATG10",246.378167442765,-0.0150215357284291,0.0574614674342164,0.76505915135058,0.839164731498831
"ENSG00000122254|HS3ST2",292.277791389195,0.577635633345233,0.219132029554788,0.000241974016466586,0.00112495571771537
"ENSG00000176476|SGF29",542.42393912913,0.0482826989944323,0.0548400588684561,0.319232700118143,0.445464494819172
"ENSG00000113163|COL4A3BP",960.599250806398,-0.0211589479283049,0.0385724239707993,0.559638496094908,0.677450532032231
"ENSG00000131069|ACSS2",2779.36205742534,-0.29577384269024,0.0401365913463851,1.05654241680812e-14,4.01212874658601e-13
"ENSG00000115257|PCSK4",28.2858349902791,0.00154509610366266,0.0848658532278351,0.980904169147222,0.986840896447074
"ENSG00000134109|EDEM1",1069.51352141726,0.218659251971221,0.0526181660754295,3.61167286272434e-06,2.76205190282999e-05
"ENSG00000125966|MMP24",178.670605867153,-0.598028483900034,0.114165534328698,7.21246982473175e-09,9.90402886985837e-08
"ENSG00000181541|MAB21L2",18.4570861262342,0.279794676545078,0.195147395894653,0.0153046218484417,0.0386066480987177
"ENSG00000143971|ETAA1",283.02009494306,-0.169711649649136,0.0512379543923322,0.000210137005284617,0.000993990344460392
"ENSG00000140379|BCL2A1",139.134591084563,1.94987448188847,0.25176376419888,4.63969801957047e-16,2.2397665508173e-14
"ENSG00000174898|CATSPERD",5.95203962485175,0.0261554817186402,0.174825026977418,0.760986217051686,0.83610258430197
"ENSG00000160746|ANO10",1057.14430693151,-0.0867164531751553,0.0463640213929666,0.0402644366286639,0.0857042007002969
"ENSG00000134709|HOOK1",21.4050961654709,-0.0114646852625629,0.0893443524352891,0.86274203008502,0.907699912173279
"ENSG00000196482|ESRRG",1.7696829821821,-0.16931746038467,0.314994211849041,0.162506892035589,0.263905201628302
"ENSG00000139722|VPS37B",774.146093607994,-0.221994453252917,0.0773539933925545,0.000487030016859073,0.00206818162017546
"ENSG00000169918|OTUD7A",93.7068116237904,-0.0476556489189856,0.0514857352872252,0.301779258192167,0.426347423203272
"ENSG00000269313|MAGIX",85.4519700457087,-0.123214887086129,0.0710508726402646,0.0349752103081981,0.0763363316772513
"ENSG00000162627|SNX7",728.345708070203,0.00923803120346338,0.0526711359772891,0.844310749645531,0.895542704596331
"ENSG00000197921|HES5",23.8300981332997,0.0174993345834949,0.128176057141901,0.821128198023208,0.879156519971375
"ENSG00000127720|METTL25",156.640703130417,-0.0891246045377942,0.0558816970785798,0.0693170062047906,0.13390698929157
"ENSG00000214029|ZNF891",208.414840141146,-0.132017609161676,0.0559567895011784,0.00710576816878685,0.0203914715201994
"ENSG00000071462|BUD23",1147.34105152236,0.0659388535237842,0.0428105287477035,0.0959256391529138,0.173604125089805
"ENSG00000178401|DNAJC22",18.1286122411507,0.313473504847886,0.178543357208302,0.00598814886761849,0.0176676461901269
"ENSG00000132744|ACY3",1.66910813911293,0.316689907866476,0.476966269181709,0.0541547743782695,0.109327122427258
"ENSG00000119900|OGFRL1",767.497058689611,0.211707106161402,0.0613084749497756,7.00058231665426e-05,0.000377448777293293
"ENSG00000168903|BTNL3",1.04378399700716,0.161553458735511,0.334541872786541,0.183936909170436,0.290987870253497
"ENSG00000167216|KATNAL2",71.5457895539576,-0.0331018511519854,0.0731193712618825,0.576612980712091,0.692045550040668
"ENSG00000109113|RAB34",4802.0279766635,-0.0467599823559118,0.042162824347752,0.232211291855903,0.348782112565086
"ENSG00000283740|TAF11L11",1.21723687345752,-0.731066764223244,0.424138093716561,0.00203145528172123,0.00708675287391117
"ENSG00000160688|FLAD1",726.892923910194,0.141898698199996,0.0479380596224576,0.0010553419751234,0.00405122562127982
"ENSG00000167080|B4GALNT2",0.533077978991463,-0.0410138348506745,0.246559570613564,0.670067553426998,0.768008215142373
"ENSG00000162927|PUS10",115.87564499526,-0.0250447857432529,0.0511372764355183,0.585684991824934,0.699835179435463
"ENSG00000177174|OR14C36",0.03996430385612,0.00210765898390067,0.420409164022245,0.969358637318783,NA
"ENSG00000205363|INSYN1",230.987814508375,-0.886840093276832,0.106452185083608,5.76885208518608e-18,4.0336180055944e-16
