"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000171169|NAIF1",152.15885693755,0.142726171712602,0.0546752591675981,0.0053785349936031,0.0113921523378055
"ENSG00000285551|AC067752.1",0.0286898981643002,0.00193048911226001,0.527414010361623,0.98298459092968,NA
"ENSG00000168918|INPP5D",826.032929976852,1.25884473676049,0.123744149167442,4.24842377304661e-25,2.72965089621675e-23
"ENSG00000132329|RAMP1",5247.26772581058,-0.59071197430895,0.119319522172386,4.76907425998615e-08,2.87298919535272e-07
"ENSG00000198742|SMURF1",2299.08895918262,-0.246818815984957,0.0651490824282828,3.310523403833e-05,0.000115054362750443
"ENSG00000070601|FRMPD1",9.39889672217541,-0.205982575672685,0.144600451055085,0.0527698535326973,0.0870823332464023
"ENSG00000117226|GBP3",844.017278892831,0.0129607436628992,0.0821404943075852,0.857351443894085,0.890933521270634
"ENSG00000169379|ARL13B",343.854957943137,0.0889358755975913,0.0527034155398856,0.0741022041117572,0.116829824614137
"ENSG00000158560|DYNC1I1",738.595117791536,-0.558081082333559,0.0687903427250104,4.31581566181741e-17,1.02357244199533e-15
"ENSG00000111652|COPS7A",2183.25981062801,-0.120847163612711,0.0399470669403418,0.00174709063737149,0.0041653413131449
"ENSG00000267618|AC004223.3",39.8602651456552,-0.00107759119592411,0.110563462519556,0.990269508183305,0.992507469105838
"ENSG00000164609|SLU7",1317.72097669884,0.148301621248905,0.0493651616064068,0.00153315270939401,0.00370181110053206
"ENSG00000206262|FOXL2NB",0.421708807164816,0.207398275962479,0.416055386946395,0.219498520159559,0.295581080153894
"ENSG00000124613|ZNF391",135.220429712665,-0.0516659761454502,0.0616695988579983,0.366313036721271,0.45255104501665
"ENSG00000003756|RBM5",6619.78710470857,0.00253831663645019,0.0424220642974734,0.950565776273676,0.963102626353551
"ENSG00000111348|ARHGDIB",4725.11830054823,0.749843689459597,0.103311615146744,2.1393355623716e-14,3.46470394606267e-13
"ENSG00000188687|SLC4A5",161.351273912254,0.04948063226075,0.0683741614281224,0.427480410124637,0.514029628861591
"ENSG00000101448|EPPIN",0.0296090896769415,-0.00279131852618207,0.527428988916971,0.97539970523095,NA
"ENSG00000186007|LEMD1",0.76405048584001,0.0657018891882499,0.366007185292036,0.650947583165728,0.719258285033858
"ENSG00000158717|RNF166",365.812470047056,0.511174849466256,0.0762660932046383,1.83784691773937e-12,2.27083336989768e-11
"ENSG00000142661|MYOM3",42.6174427240478,0.941896690640509,0.130395202221039,3.74149150477717e-14,5.84512938973543e-13
"ENSG00000213029|SPHAR",1.04504514233503,0.0216965221242263,0.144453915102653,0.832333362697975,0.872012937178211
"ENSG00000164162|ANAPC10",247.953457484587,0.156230106336433,0.0644611120865281,0.00812198508368633,0.0164988910604339
"ENSG00000161847|RAVER1",797.613662854687,-0.0157789946836424,0.0456769366450333,0.718870921303011,0.778053923951173
"ENSG00000123131|PRDX4",1572.00246447326,0.171408986001943,0.059965344165467,0.00199482345997872,0.00469328038806446
"ENSG00000112237|CCNC",564.652781587658,0.123310637899353,0.0507519223147372,0.0102936916772831,0.0203376091072253
"ENSG00000143919|CAMKMT",220.270951759083,-0.318104706596508,0.0550231155177899,8.17162700714268e-10,6.58688310169726e-09
"ENSG00000189401|OTUD6A",6.4854809144129,0.630904794798745,0.194440198877295,5.65333962932463e-05,0.000187198009577468
"ENSG00000170099|SERPINA6",0.358948293766425,-0.0599135777850505,0.446457296051685,0.663148407968459,0.729950736381429
"ENSG00000163515|RETNLB",0,0,0.577237355682295,NA,NA
"ENSG00000172154|OR8I2",0.0547892568642396,0.0105077210824749,0.446423352136055,0.936837921737834,NA
"ENSG00000167822|OR8J3",0.104985037597709,0.00653880057164724,0.383027623288657,0.963202121350667,NA
"ENSG00000233041|PHGR1",0.145459875774793,0.061540111429439,0.419524487098462,0.665908058918946,NA
"ENSG00000198231|DDX42",4482.49208520706,-0.110805620327096,0.0368647464432794,0.00197857813718377,0.00466250961668445
"ENSG00000132952|USPL1",667.468365941318,0.0504879172104888,0.0475537960937159,0.26669079439135,0.348094825005596
"ENSG00000161791|FMNL3",2058.78570207375,0.523756083314379,0.0863615455515376,1.10242252785005e-10,1.02465563622212e-09
"ENSG00000182534|MXRA7",14238.4485423712,-0.309491835737239,0.0557741810135132,3.36904694130518e-09,2.46185650975687e-08
"ENSG00000115295|CLIP4",861.329695928403,-0.179928654781802,0.0787181391754938,0.00949183789449306,0.0189277970396215
"ENSG00000064393|HIPK2",1604.43877331092,-0.00467826132153974,0.0799676607596351,0.947211177190431,0.960750533282304
"ENSG00000134369|NAV1",7696.50391623302,-0.0946190062597943,0.0806808171357991,0.182493331209319,0.253257514069861
"ENSG00000113248|PCDHB15",412.630062565831,-0.298432527748278,0.0563323634467937,1.50283414951459e-08,9.87121806236927e-08
"ENSG00000165349|SLC7A3",1.2351930014448,-0.276276988829102,0.432580993295685,0.130744181897002,0.190682538170708
"ENSG00000214021|TTLL3",2919.5133581459,-0.0279859273001741,0.0647239543654932,0.638728944033152,0.708897295272254
"ENSG00000178878|APOLD1",1127.6162282046,0.635636624057002,0.171165179308981,1.03308607838957e-05,3.94928557314265e-05
"ENSG00000171604|CXXC5",2961.99391232597,-0.176241070663324,0.0802556454888025,0.0123431086767979,0.0239390302405442
"ENSG00000171860|C3AR1",337.423172034178,1.54450877672737,0.162168897477875,2.2561659982346e-22,1.00413594515887e-20
"ENSG00000206199|ANKUB1",2.3783545933969,0.243631830150348,0.273408752406671,0.105394802682054,0.158379041383672
"ENSG00000137770|CTDSPL2",584.32037404986,0.00570094569747931,0.0451722768472142,0.895470758873985,0.920798046822117
"ENSG00000164764|SBSPON",1598.06144426703,-0.187386098869306,0.0987233032683266,0.0227999462540116,0.0413988542145854
"ENSG00000197406|DIO3",55.8259002546934,1.6926382944755,0.208058345449717,4.02971295124882e-17,9.60877167822069e-16
"ENSG00000135480|KRT7",778.363942561035,0.381659493041077,0.180850754032211,0.00371250821293709,0.00817551310340557
"ENSG00000092068|SLC7A8",1008.086858571,0.0678236367757662,0.0804212612946691,0.33861757024772,0.42408802443344
"ENSG00000188517|COL25A1",59.3693181453262,-0.112032167264508,0.10814574070812,0.199690790221238,0.273220566234351
"ENSG00000284373|TAF11L2",0.0660730373445477,-0.00452525346823064,0.461745579424404,0.97173646575755,NA
"ENSG00000150768|DLAT",588.291351542626,-0.0171155987519961,0.0405367410364215,0.662724764341768,0.729620777690491
"ENSG00000155508|CNOT8",1417.77106135762,0.10438262960115,0.0618512170273312,0.0679910440836606,0.108404056841202
"ENSG00000125971|DYNLRB1",4336.93952245514,0.0208594464109792,0.0686852224771669,0.739082739959375,0.794795121110634
"ENSG00000188706|ZDHHC9",1160.6482229535,0.345033203995774,0.116078613933962,0.000335235500032928,0.000935303339662373
"ENSG00000137561|TTPA",4.71085275844724,-0.0765919889282784,0.163677093148417,0.48523456501127,0.570264681163445
"ENSG00000122133|PAEP",0.814532783472187,1.68607491183217,1.00507305066414,0.000322768862274038,0.000903947222621649
"ENSG00000102934|PLLP",144.737266014823,0.470020454888906,0.121372888204136,7.85357744373362e-06,3.06866120860967e-05
"ENSG00000168994|PXDC1",8085.77533403978,-0.495934365337437,0.067816066237559,2.48985885597495e-14,4.00303149465162e-13
"ENSG00000123297|TSFM",374.462360171458,-0.0030892443518587,0.0389620393755042,0.934886264103931,0.951307613479173
"ENSG00000137267|TUBB2A",954.366260125839,-0.306118415012173,0.0868769120221145,5.72945523947238e-05,0.000189292716204633
"ENSG00000183807|FAM162B",37.3499063195413,0.7073332322615,0.197753773555902,1.57640905287983e-05,5.83809925703913e-05
"ENSG00000221954|OR4C12",0.0845895045245624,0.0108471947901596,0.392056848755991,0.938825269775705,NA
"ENSG00000198815|FOXJ3",1517.73588372142,-0.0253398877837131,0.04307834661399,0.541712754135195,0.6223356731349
"ENSG00000182687|GALR2",2.26043490071002,0.787428985251676,0.55664299537428,0.00647929289984713,0.0134764716006355
"ENSG00000122584|NXPH1",0.134063107210276,-0.0203139014324116,0.361143543879416,0.886410125656781,NA
"ENSG00000179532|DNHD1",974.530650387508,-0.0914636996870153,0.0675744837165434,0.137877979826799,0.199456854884535
"ENSG00000114745|GORASP1",1655.10066425995,-0.0251163387354052,0.0285052803235272,0.370569377780848,0.457010562993635
"ENSG00000196422|PPP1R26",625.784718520858,-0.436236735007449,0.0817383623971839,8.07707771066247e-09,5.55523106538323e-08
"ENSG00000189157|FAM47E",54.803482041651,0.0860052515723276,0.0855337399961146,0.246378689957145,0.325556517412211
"ENSG00000134775|FHOD3",1173.31203574148,-0.339010256825772,0.0800897182881398,2.4398965268202e-06,1.05482093791011e-05
"ENSG00000125730|C3",29460.5935555366,1.01954180776047,0.165864261010298,6.43871423074646e-11,6.16615944406825e-10
"ENSG00000159899|NPR2",1909.58834707382,-0.389185045338706,0.0455478527912997,1.19172478398641e-18,3.38530308814404e-17
"ENSG00000184900|SUMO3",2161.39953539702,0.363128118734678,0.0526146520494336,4.72107505727088e-13,6.29759400152997e-12
"ENSG00000161513|FDXR",233.500307251025,-0.0339667649743233,0.0629288448474121,0.55952764301146,0.638783857392339
"ENSG00000204449|TRIM49C",0.181437118815053,-0.0256641232269592,0.455307293981421,0.844553371527732,NA
"ENSG00000268235|TCP11X1",0.241280861964481,0.00568355201334324,0.406110152097597,0.967622881825818,NA
"ENSG00000172123|SLFN12",121.694580698162,0.121551302753937,0.0609712805233657,0.031262693332544,0.0547574532308502
"ENSG00000105971|CAV2",3835.67562350136,-0.239084788198436,0.0489121949560062,2.35840780649348e-07,1.23983063174452e-06
"ENSG00000100577|GSTZ1",252.834442678895,0.125801172534213,0.0635126214139786,0.0312634098247109,0.0547574532308502
"ENSG00000152936|LMNTD1",12.5484602256974,0.245081817046522,0.191698332615308,0.0533581242048197,0.0878807509857344
"ENSG00000168566|SNRNP48",427.765942364591,-0.000875802502989589,0.0414316211036639,0.982554580647393,0.986967418161387
"ENSG00000256060|TRAPPC2B",138.489193957948,-0.0633202346215083,0.0605837375280079,0.260771256734725,0.341503656629548
"ENSG00000142039|CCDC97",837.292780831943,0.125128573169927,0.036677984227345,0.000444777535888906,0.00120662893929388
"ENSG00000185915|KLHL34",2.69230130455182,-0.978246514046654,0.243655248177908,3.0699351668641e-06,1.3020327523601e-05
"ENSG00000142494|SLC47A1",445.042721071646,-0.36854033396446,0.0896192598603954,3.70432380454715e-06,1.54697866198311e-05
"ENSG00000105366|SIGLEC8",28.2498221924781,1.80480019089446,0.243008124914905,8.13066527409677e-15,1.40156804612698e-13
"ENSG00000204394|VARS",1176.67642006461,0.0320026986112754,0.0539622110881197,0.529876586367207,0.611521189060887
"ENSG00000211455|STK38L",3934.5380927741,-0.539928011294476,0.105428929039758,2.22401716710485e-08,1.41658829580301e-07
"ENSG00000124731|TREM1",306.718550394025,2.74223533172919,0.25689573147212,2.68088574778366e-29,3.17909867634828e-27
"ENSG00000102580|DNAJC3",2038.8697129025,-0.094379957645038,0.0486176127155471,0.0415392695291569,0.0705389094964607
"ENSG00000175315|CST6",441.374345709006,-0.532377666609888,0.135634032068346,5.5322396770822e-06,2.23324521028936e-05
"ENSG00000005801|ZNF195",219.004315083506,0.395664280637218,0.0648389675912575,9.34374437550087e-11,8.7351650460701e-10
"ENSG00000151503|NCAPD3",322.111333464876,-0.0336476902630678,0.0503872545518302,0.482548747977859,0.567650180254367
"ENSG00000112357|PEX7",150.663025878839,-0.0170522876126822,0.050122035494289,0.720721033035034,0.779674274946184
"ENSG00000173406|DAB1",36.8012314587702,1.21690232696472,0.234576814027053,1.97167194747157e-08,1.27051318890865e-07
"ENSG00000187912|CLEC17A",4.97135339461568,1.91257755315797,0.399132996377064,6.09783464067512e-08,3.5977394016507e-07
"ENSG00000137509|PRCP",2465.07903946325,0.593388103783475,0.0844606077111792,1.59394822101889e-13,2.2822910143584e-12
"ENSG00000180957|PITPNB",3431.61219126972,-0.0810352897596619,0.0589921383891434,0.14057840056231,0.202749143705448
"ENSG00000163820|FYCO1",5215.33026291753,-0.425674008388299,0.0732338614889866,5.41812527850539e-10,4.50931962062702e-09
"ENSG00000188626|GOLGA8M",51.4507236066857,-0.13019049171366,0.09409545155121,0.101211028041457,0.152793716205101
"ENSG00000196187|TMEM63A",2223.66258240682,-0.163323588047678,0.0747668611133342,0.0142385112313995,0.0271655604089837
"ENSG00000156030|ELMSAN1",1921.32949466057,-0.0656906128250716,0.0657366950199834,0.276174088084448,0.358065744229829
"ENSG00000277556|OR13C5",0.399795416649831,-0.0318910686141798,0.260556745174873,0.807839537338374,0.852162196133237
"ENSG00000064886|CHI3L2",409.649491336432,2.70243505997245,0.294352321697483,1.01722438637406e-22,4.77224082127063e-21
"ENSG00000182652|AL512310.1",0.111857648449785,0.0274842175437543,0.37659110368966,0.847096015296796,NA
"ENSG00000172687|ZNF738",118.243529858053,-0.166006299324388,0.0538009496863389,0.00100626916852158,0.00253237002401478
"ENSG00000165060|FXN",185.59406352683,0.215396474395104,0.0595063189669015,8.96821922131482e-05,0.000283216202719234
"ENSG00000150244|TRIM48",0.0618152568047383,-0.00800668487948862,0.517234941708144,0.935392434194304,NA
"ENSG00000167978|SRRM2",24628.9777036408,-0.0588886458043641,0.0708324386475416,0.358694132196394,0.444786765511832
"ENSG00000155966|AFF2",39.6486183826457,0.148585147279037,0.139057466550359,0.146901276426314,0.210255054935321
"ENSG00000197766|CFD",4694.65711893909,0.115291322192726,0.132260067732418,0.243727327653324,0.322529819675448
"ENSG00000165182|CXorf58",0.378529928352738,0.0196818407428876,0.35542721377538,0.889783208386835,0.916317033691119
"ENSG00000278198|AC011043.2",7.13521490619848,-0.140787068695874,0.12215279128077,0.136790923103087,0.198208858480273
"ENSG00000162739|SLAMF6",26.529544367302,2.16053247674159,0.208927972752917,1.2950567043944e-26,1.01249366858162e-24
"ENSG00000148377|IDI2",0.30767248691423,-0.142453329307167,0.287834711979745,0.32008636913645,NA
"ENSG00000165501|LRR1",95.2486986115684,0.30462472075332,0.0815964548530705,2.52527837630508e-05,8.95786862696936e-05
"ENSG00000196263|ZNF471",508.542241828769,-0.209205555537556,0.0608910371494168,0.000191873689352514,0.000563065307618265
"ENSG00000123989|CHPF",4743.4987106012,-0.180413563320741,0.0566186028070611,0.000624338661083098,0.00164158330396983
"ENSG00000260238|PMF1-BGLAP",387.498060411254,0.117623942685322,0.0640505979719065,0.0456767849626118,0.076768107438827
"ENSG00000077264|PAK3",388.342861675901,-0.434475455846893,0.0886218361728946,7.88967912136754e-08,4.54228544788019e-07
"ENSG00000089159|PXN",5094.47468605067,-0.0227744161387755,0.0650097073258142,0.703490645112278,0.764592250014692
"ENSG00000181915|ADO",369.837295562555,-0.0895800169186334,0.0479325836232639,0.0501044299574756,0.0832748728171044
"ENSG00000131386|GALNT15",2195.16214514994,0.361242425032088,0.204678470935799,0.00976435366019445,0.0194024251936545
"ENSG00000080644|CHRNA3",1.39472327933314,0.806017759001133,0.641896735459685,0.00805306388181497,0.0163796000607562
"ENSG00000280969|RPS4Y2",11.6657232860843,0.0129769088392179,0.191627427558894,0.911146227640359,0.93338605613274
"ENSG00000108064|TFAM",350.368346572058,0.0847968668733558,0.0466147648933177,0.0572047119214859,0.0932856534324627
"ENSG00000084734|GCKR",42.5492451864391,0.799414205958999,0.17270892811082,1.85023545906755e-07,9.93068357419942e-07
"ENSG00000107829|FBXW4",2921.73442321966,-0.0883361186433744,0.0554479002040919,0.0898727198434113,0.137843844350107
"ENSG00000186812|ZNF397",1087.5569082037,-0.0130585560516568,0.0348539012735233,0.701154226991586,0.762944576715996
"ENSG00000005100|DHX33",518.357337016541,0.110474196920938,0.0489822247500993,0.0177166292832218,0.0330275504120328
"ENSG00000114948|ADAM23",256.332272362074,-0.00731164153058448,0.0854264290103342,0.921547533676351,0.941203663151875
"ENSG00000197021|CXorf40B",672.882442205109,-0.0160542723495108,0.0487439384572903,0.72997279494212,0.787513085470284
"ENSG00000115935|WIPF1",2904.57250936947,0.0593535911130982,0.0398998304238274,0.124548943835794,0.182961031645714
"ENSG00000180592|SKIDA1",39.1591654866042,-0.298077756605233,0.0848704161950278,6.33035743325347e-05,0.000206978322516942
"ENSG00000120899|PTK2B",771.292355349509,0.884778788851367,0.0850881325343566,1.74273374581715e-26,1.33300270800187e-24
"ENSG00000163749|CCDC158",30.772993806665,-0.117127040580952,0.0944484825236108,0.141455727603411,0.20378038218163
"ENSG00000105819|PMPCB",2046.32098997284,-0.0789284051573046,0.0341092719980852,0.0178012056159897,0.0331747180707649
"ENSG00000165905|LARGE2",2.70505208280923,2.82122540790086,0.53822677780197,1.52424719863372e-10,1.38610003873696e-09
"ENSG00000171456|ASXL1",3727.8744020447,-0.0102067022620008,0.0540881119875247,0.841566597888563,0.879340048379244
"ENSG00000166961|AP004243.1",0.0983197058377181,0.0301460800510936,0.479280663551665,0.805668217330964,NA
"ENSG00000108506|INTS2",200.947183212233,-0.0949135969565856,0.0547281924359917,0.0651791853165967,0.104439197003623
"ENSG00000075388|FGF4",0.093987052636761,0.060716990370684,0.49766330855154,0.611852913632372,NA
"ENSG00000255012|OR5M1",0.0370807837703584,0.000881197058592601,0.527403138031665,0.992232520644923,NA
"ENSG00000128789|PSMG2",1471.08536201586,0.192713931792795,0.0690685048390227,0.00201193197050784,0.00472409647666485
"ENSG00000205029|OR5D16",0.0486632140430518,0.0071897151585805,0.483570782628481,0.951760540071886,NA
"ENSG00000126756|UXT",1547.65216383579,0.372242499933198,0.0927935969172686,5.65493226373252e-06,2.27653219794691e-05
"ENSG00000198626|RYR2",1754.17977116703,-0.714930354884659,0.125347767576856,6.4191593833528e-10,5.28272599648163e-09
"ENSG00000188404|SELL",121.813695411052,1.43728805789696,0.153016959556887,8.93762602200757e-22,3.71573915724357e-20
"ENSG00000188372|ZP3",264.21414810271,0.0842294020316576,0.0825217754525823,0.243597442331631,0.322382084380016
"ENSG00000141338|ABCA8",1568.04834697977,0.139351552489425,0.123449729235642,0.143380060866609,0.205959812993543
"ENSG00000174373|RALGAPA1",701.122288688245,-0.151997390085852,0.0373166328524957,2.64272576864573e-05,9.34634139435578e-05
"ENSG00000159256|MORC3",1040.54006398906,-0.138066627869491,0.0587062191779052,0.011406542177942,0.0222969569357293
"ENSG00000131050|BPIFA2",0.226100848565324,0.106226167857215,0.470822062736416,0.453430655059137,NA
"ENSG00000127318|IL22",0.015766898691404,-0.000692701919693811,0.527402044721767,0.993894001670872,NA
"ENSG00000152348|ATG10",246.378167442765,-0.00423049665072329,0.0587378857844555,0.938564880057667,0.954267897714583
"ENSG00000122254|HS3ST2",292.277791389195,0.623758525124478,0.195036657978643,6.70187945837252e-05,0.000217715587699916
"ENSG00000176476|SGF29",542.42393912913,0.100675583600798,0.0555097493477409,0.0533175192401346,0.0878220609167464
"ENSG00000113163|COL4A3BP",960.599250806398,-0.0296753098543479,0.0376382777802642,0.41742911693707,0.504414927312344
"ENSG00000131069|ACSS2",2779.36205742534,-0.376718158286635,0.0411802834071671,5.3174047407498e-21,2.0204994486948e-19
"ENSG00000115257|PCSK4",28.2858349902791,0.00257455802627666,0.0901449832429427,0.973390782367244,0.979711861785636
"ENSG00000134109|EDEM1",1069.51352141726,0.208381037046404,0.0502012703817459,1.08525617715265e-05,4.13173699506792e-05
"ENSG00000125966|MMP24",178.670605867153,-0.789761855220355,0.110485512352197,4.83965648519307e-14,7.46533843470904e-13
"ENSG00000181541|MAB21L2",17.0363335479351,0.170546294294269,0.148206346169409,0.110429510992519,0.164656458204795
"ENSG00000143971|ETAA1",283.02009494306,-0.230853221374897,0.0499492712810721,9.69499467257161e-07,4.5031772047757e-06
"ENSG00000140379|BCL2A1",93.6333078161861,2.12184813632034,0.250322032238601,7.05370684257584e-19,2.05663277560186e-17
"ENSG00000174898|CATSPERD",5.95203962485175,0.00100226471951632,0.198445351447778,0.993216864315483,0.99496251137262
"ENSG00000160746|ANO10",1057.14430693151,-0.0975663584950374,0.0446159414306411,0.0226726909621928,0.0411974266362593
"ENSG00000134709|HOOK1",21.4050961654709,-0.142646906592661,0.105479200687203,0.0972678181111593,0.147660888238343
"ENSG00000196482|ESRRG",1.7696829821821,-0.0487495879744746,0.25728970350378,0.709964136438049,0.769970312222188
"ENSG00000139722|VPS37B",774.146093607994,-0.343806284696286,0.0749361043782259,4.55079685814381e-07,2.26884959612141e-06
"ENSG00000169918|OTUD7A",93.7068116237904,-0.106778219335848,0.0522507299757735,0.0305584966622974,0.0536681751051294
"ENSG00000269313|MAGIX",85.4519700457087,-0.258066265813321,0.0784186395138744,0.000200314288836918,0.000585404096834189
"ENSG00000162627|SNX7",728.345708070203,0.0337095875488106,0.0526049113763963,0.498487218982209,0.582370449100545
"ENSG00000197921|HES5",23.8300981332997,0.126887693343006,0.157581890000428,0.245032914900958,0.323942130444073
"ENSG00000127720|METTL25",156.640703130417,-0.0805632444282907,0.0543654345178844,0.115638505846014,0.171482732672532
"ENSG00000214029|ZNF891",208.414840141146,-0.172429352690746,0.0535646018850116,0.000602077557223017,0.00158825147186824
"ENSG00000071462|BUD23",1147.34105152236,0.0854895755255096,0.0418354412200581,0.0341592514442116,0.0593412460689976
"ENSG00000178401|DNAJC22",18.1286122411507,0.623383786901525,0.174269931170223,1.76068865639773e-05,6.44758712329356e-05
"ENSG00000132744|ACY3",1.66910813911293,0.590357229342853,0.577086664253909,0.0216842818325452,0.0396132729217578
"ENSG00000119900|OGFRL1",767.497058689611,0.272055145907376,0.057658846970215,3.91462201901295e-07,1.9750844218715e-06
"ENSG00000168903|BTNL3",1.04378399700716,0.485347333140158,0.507402676610457,0.0344280549519445,0.0597729490955986
"ENSG00000167216|KATNAL2",71.5457895539576,0.0565841468630656,0.0779204595501048,0.413553685596071,0.500553505329291
"ENSG00000109113|RAB34",4802.0279766635,-0.065190767638716,0.0413379669302949,0.102605364800227,0.154502658143448
"ENSG00000283740|TAF11L11",1.21723687345752,-0.457217360087513,0.349040209986825,0.0186340213589048,0.0345663541617312
"ENSG00000160688|FLAD1",726.892923910194,0.184386094859033,0.0456904425430784,2.29894013344282e-05,8.2193389756781e-05
"ENSG00000167080|B4GALNT2",0.533077978991463,-0.029181032510684,0.277006914415771,0.827457294498953,0.868036747402601
"ENSG00000162927|PUS10",115.87564499526,0.0425763193045909,0.0525780660735203,0.392302284183697,0.479661550013269
